                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.1788,                 2.4931,                 2.4077,                0.42343,                0.39139,                 0.3868,                0.16146,                 1.2462,                 2.3901,                 2.4076,              0.0010603,              0.0010603,              0.0010603
                     49,                 1.2067,                  2.529,                 2.4515,                0.37111,                0.37848,                  0.348,                0.13738,                 1.3251,                 2.3793,                 2.4458,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.1945,                 2.4754,                 2.4308,                0.41395,                0.45405,                0.40631,                0.17388,                 1.1969,                 2.2245,                 2.3369,               0.001052,               0.001052,               0.001052
                     51,                  1.181,                 2.4455,                 2.4106,                0.41487,                0.35015,                0.34073,                0.13485,                 1.2456,                 2.7401,                 2.4603,              0.0010479,              0.0010479,              0.0010479
                     52,                 1.1837,                 2.3861,                 2.4183,                0.64895,                0.37387,                0.46662,                0.18744,                 1.2048,                   2.18,                  2.385,              0.0010438,              0.0010438,              0.0010438
                     53,                 1.2046,                 2.4155,                  2.463,                0.38384,                0.36087,                0.35024,                0.14097,                 1.1719,                 2.3967,                  2.428,              0.0010396,              0.0010396,              0.0010396
                     54,                 1.1732,                  2.374,                 2.3998,                0.53957,                0.38715,                0.42554,                0.18431,                 1.2645,                  2.332,                 2.4178,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.1556,                  2.371,                 2.3986,                0.51943,                0.40044,                0.41277,                0.18547,                 1.1665,                 2.2681,                 2.2942,              0.0010314,              0.0010314,              0.0010314
                     56,                 1.1497,                 2.3506,                 2.4043,                0.53124,                0.41049,                0.45399,                0.18676,                 1.2915,                 2.3227,                  2.364,              0.0010273,              0.0010273,              0.0010273
                     57,                 1.1595,                 2.3609,                 2.3958,                0.47142,                0.44427,                0.44612,                 0.1809,                 1.3355,                 2.2633,                 2.4554,              0.0010231,              0.0010231,              0.0010231
                     58,                 1.1661,                 2.2988,                 2.4288,                0.52696,                0.40788,                0.45769,                0.19703,                 1.2069,                 2.3456,                 2.3758,               0.001019,               0.001019,               0.001019
                     59,                 1.1894,                 2.3117,                  2.411,                0.50954,                0.45471,                0.46806,                0.21273,                 1.2967,                 2.1305,                 2.3791,              0.0010149,              0.0010149,              0.0010149
                     60,                 1.1616,                 2.3132,                 2.4036,                0.54018,                0.43715,                0.45926,                0.21546,                 1.2499,                 2.2832,                 2.4249,              0.0010107,              0.0010107,              0.0010107
                     61,                 1.1487,                 2.2441,                 2.3763,                 0.4558,                 0.4623,                0.49807,                0.21188,                 1.2453,                 2.2383,                 2.3768,              0.0010066,              0.0010066,              0.0010066
                     62,                 1.1465,                 2.3177,                 2.3635,                0.44502,                0.49189,                 0.4713,                 0.2133,                 1.2429,                 2.1643,                 2.3963,              0.0010025,              0.0010025,              0.0010025
                     63,                  1.162,                 2.1805,                  2.343,                0.42459,                0.49212,                0.45567,                0.19409,                 1.3111,                 2.2888,                 2.4882,             0.00099837,             0.00099837,             0.00099837
                     64,                 1.1182,                 2.2203,                 2.3317,                0.56498,                0.40107,                 0.4464,                0.19583,                 1.2961,                 2.2548,                 2.3999,             0.00099425,             0.00099425,             0.00099425
                     65,                 1.1225,                 2.1871,                 2.3373,                 0.5805,                0.49968,                0.49847,                0.18632,                 1.2968,                 2.1924,                 2.3893,             0.00099013,             0.00099013,             0.00099013
                     66,                 1.1352,                 2.2206,                  2.348,                0.49322,                0.46813,                0.49195,                 0.1934,                 1.2839,                  2.244,                  2.465,               0.000986,               0.000986,               0.000986
                     67,                 1.1142,                  2.142,                 2.3427,                0.53258,                0.52562,                0.50267,                0.21777,                 1.1906,                 2.1081,                 2.3909,             0.00098187,             0.00098187,             0.00098187
                     68,                 1.1165,                  2.152,                 2.3429,                0.58082,                0.59806,                0.58819,                0.25299,                 1.1682,                 1.9768,                 2.3552,             0.00097775,             0.00097775,             0.00097775
                     69,                 1.0734,                 2.0707,                  2.283,                  0.657,                0.45741,                0.53208,                0.24634,                  1.226,                 2.1669,                 2.3562,             0.00097362,             0.00097362,             0.00097362
                     70,                 1.1106,                 2.0995,                 2.3059,                0.41492,                0.48681,                0.44409,                0.18218,                 1.3328,                  2.162,                 2.4482,              0.0009695,              0.0009695,              0.0009695
                     71,                 1.0957,                 2.1009,                 2.3115,                0.59124,                0.39576,                0.46928,                0.21182,                 1.2275,                 2.3301,                 2.4373,             0.00096537,             0.00096537,             0.00096537
                     72,                 1.1123,                 2.0735,                 2.3103,                0.65321,                0.48177,                0.56927,                0.24866,                 1.2738,                 1.9376,                 2.3236,             0.00096125,             0.00096125,             0.00096125
                     73,                 1.0704,                 2.0191,                 2.3002,                0.62452,                0.52835,                0.58033,                  0.247,                 1.2802,                 2.0195,                 2.3777,             0.00095712,             0.00095712,             0.00095712
                     74,                 1.0946,                 2.0453,                 2.2854,                0.74728,                0.46537,                0.58252,                0.25709,                 1.2472,                 1.9539,                 2.3879,               0.000953,               0.000953,               0.000953
                     75,                 1.0816,                 2.0618,                 2.2624,                0.61833,                0.51487,                0.56062,                0.25759,                 1.2957,                 2.0545,                 2.4889,             0.00094887,             0.00094887,             0.00094887
                     76,                 1.1241,                 2.0393,                 2.2901,                 0.6656,                0.48582,                0.54633,                0.23213,                 1.2073,                 2.1205,                 2.4053,             0.00094475,             0.00094475,             0.00094475
                     77,                 1.0859,                 2.0468,                 2.2827,                0.71202,                0.47011,                0.57339,                0.28053,                 1.2356,                 2.0578,                 2.3599,             0.00094062,             0.00094062,             0.00094062
                     78,                 1.0992,                 2.0181,                 2.2773,                0.52496,                0.56293,                0.54873,                0.25016,                 1.2637,                 2.1427,                 2.3454,              0.0009365,              0.0009365,              0.0009365
                     79,                 1.0936,                 1.9868,                 2.3094,                 0.6938,                0.46467,                0.52505,                0.21703,                 1.2451,                 2.0279,                 2.3696,             0.00093238,             0.00093238,             0.00093238
                     80,                 1.0781,                  2.018,                 2.2783,                 0.5785,                0.64214,                0.61311,                0.28105,                 1.2307,                 1.8531,                 2.3435,             0.00092825,             0.00092825,             0.00092825
                     81,                 1.0934,                 1.9728,                 2.2528,                0.56962,                0.46628,                0.51891,                 0.2452,                 1.1703,                 2.0458,                 2.3272,             0.00092413,             0.00092413,             0.00092413
                     82,                 1.0226,                 1.9309,                 2.2445,                0.55982,                0.59193,                0.59109,                0.27736,                 1.2117,                 2.0051,                 2.3125,                0.00092,                0.00092,                0.00092
                     83,                 1.0815,                 1.9179,                 2.2672,                0.57255,                 0.5295,                0.53824,                0.24302,                   1.25,                  1.955,                 2.4234,             0.00091588,             0.00091588,             0.00091588
                     84,                 1.0625,                 1.8921,                 2.2516,                0.63302,                0.56488,                0.56393,                0.23839,                 1.2613,                 1.8746,                 2.4354,             0.00091175,             0.00091175,             0.00091175
                     85,                 1.1053,                 1.9815,                 2.2834,                0.50167,                0.49252,                0.54606,                0.22865,                 1.2545,                 2.2323,                 2.4069,             0.00090763,             0.00090763,             0.00090763
                     86,                 1.0361,                 1.8849,                 2.2255,                0.54094,                0.56221,                 0.5394,                0.24153,                 1.3427,                 1.8453,                 2.3843,              0.0009035,              0.0009035,              0.0009035
                     87,                  1.091,                 1.8392,                 2.2526,                 0.6694,                0.60258,                0.62812,                0.28458,                 1.2537,                  1.776,                 2.3166,             0.00089938,             0.00089938,             0.00089938
                     88,                 1.0548,                 1.8669,                 2.2345,                0.64314,                0.54503,                0.58917,                0.28402,                 1.2246,                 1.9678,                 2.3681,             0.00089525,             0.00089525,             0.00089525
                     89,                 1.0615,                 1.8828,                 2.2011,                0.54196,                0.51191,                0.53695,                0.23319,                 1.2598,                 2.0282,                 2.3689,             0.00089112,             0.00089112,             0.00089112
                     90,                 1.0462,                 1.8699,                 2.2201,                0.57554,                0.54042,                0.58622,                0.25494,                 1.3372,                 1.9138,                 2.3986,               0.000887,               0.000887,               0.000887
                     91,                 1.0473,                 1.8281,                 2.2299,                0.51788,                0.63029,                0.58878,                0.25096,                 1.2924,                 1.8803,                 2.4234,             0.00088288,             0.00088288,             0.00088288
                     92,                 1.0594,                 1.8265,                 2.1943,                0.70434,                0.56434,                0.65049,                0.31061,                 1.2126,                 1.8473,                 2.3142,             0.00087875,             0.00087875,             0.00087875
                     93,                 1.0445,                 1.8272,                 2.2262,                0.57467,                0.63397,                0.61514,                0.25647,                 1.3566,                 1.9398,                 2.4095,             0.00087462,             0.00087462,             0.00087462
                     94,                 1.0622,                 1.8295,                 2.2037,                0.62785,                0.61098,                0.61341,                0.27172,                 1.4002,                 1.8893,                 2.4108,              0.0008705,              0.0008705,              0.0008705
                     95,                 1.0373,                 1.8388,                 2.2091,                0.73574,                0.62098,                0.65391,                0.29258,                 1.2605,                 1.8043,                 2.3181,             0.00086637,             0.00086637,             0.00086637
                     96,                 1.0225,                 1.7976,                 2.2026,                0.62771,                0.63991,                0.62041,                0.25405,                 1.2999,                 1.9196,                 2.4446,             0.00086225,             0.00086225,             0.00086225
