                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.99395,                 1.6077,                 1.8864,                0.59517,                0.47403,                0.50354,                0.21738,                 1.0981,                 1.8034,                  2.229,              0.0009365,              0.0009365,              0.0009365
                     79,                 1.0035,                 1.6376,                   1.92,                0.51049,                0.57836,                0.58646,                0.25272,                 1.1934,                 1.8362,                 2.3287,             0.00093238,             0.00093238,             0.00093238
                     80,                0.99238,                 1.6126,                  1.916,                0.55611,                0.61047,                0.53135,                0.22446,                 1.2019,                 1.8568,                 2.3214,             0.00092825,             0.00092825,             0.00092825
                     81,                0.97794,                  1.603,                 1.9028,                0.60083,                0.47951,                 0.5515,                 0.2195,                 1.2948,                 1.9149,                 2.3839,             0.00092413,             0.00092413,             0.00092413
                     82,                0.97844,                 1.5568,                 1.8949,                0.57957,                0.53737,                0.54752,                0.22649,                 1.1644,                 1.7605,                 2.3105,                0.00092,                0.00092,                0.00092
                     83,                0.97338,                 1.5796,                 1.8885,                0.57658,                0.52101,                0.53348,                0.22178,                 1.2216,                 1.8734,                 2.3563,             0.00091588,             0.00091588,             0.00091588
                     84,                 1.0057,                 1.6307,                 1.9077,                0.48583,                0.56601,                0.50381,                0.20384,                 1.2336,                 1.9252,                 2.3607,             0.00091175,             0.00091175,             0.00091175
                     85,                 0.9509,                 1.5763,                 1.8613,                0.60041,                0.56099,                0.57791,                0.25422,                 1.1957,                 1.7583,                  2.286,             0.00090763,             0.00090763,             0.00090763
                     86,                0.98226,                 1.5703,                 1.9062,                0.59098,                0.55673,                0.57843,                0.22467,                 1.3784,                 1.8133,                 2.4531,              0.0009035,              0.0009035,              0.0009035
                     87,                0.95806,                 1.5845,                 1.8913,                0.57072,                0.56715,                0.56142,                0.24906,                 1.1875,                 1.8455,                 2.3008,             0.00089938,             0.00089938,             0.00089938
