                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.2616,                 2.1146,                 2.2691,                0.47667,                0.39903,                0.34463,                0.14493,                 1.3466,                 2.4468,                 2.7335,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.2001,                  2.085,                 2.2158,                0.42963,                0.36733,                0.40368,                0.15052,                 1.3414,                 2.2922,                 2.7113,              0.0010314,              0.0010314,              0.0010314
                     56,                 1.1817,                 1.9963,                 2.2101,                0.45843,                 0.4965,                0.37258,                0.14531,                 1.3703,                  2.393,                 2.8072,              0.0010273,              0.0010273,              0.0010273
                     57,                 1.1847,                 2.0108,                 2.2484,                0.39352,                0.45988,                 0.3442,                0.13721,                 1.3625,                 2.2967,                 2.6497,              0.0010231,              0.0010231,              0.0010231
                     58,                  1.177,                 2.0404,                 2.2543,                0.38417,                0.54185,                0.43871,                0.17684,                 1.2812,                 2.0789,                 2.6126,               0.001019,               0.001019,               0.001019
                     59,                 1.2008,                  2.021,                 2.2184,                 0.2328,                0.47386,                0.39139,                0.17263,                 1.2988,                 2.2311,                 2.6325,              0.0010149,              0.0010149,              0.0010149
                     60,                 1.1931,                 1.9776,                 2.2024,                0.59252,                0.43475,                0.44241,                0.17004,                 1.3318,                 2.1262,                 2.6226,              0.0010107,              0.0010107,              0.0010107
                     61,                 1.1598,                 1.9486,                 2.2042,                0.52758,                0.41531,                0.43488,                0.17435,                 1.3188,                 2.1821,                 2.7043,              0.0010066,              0.0010066,              0.0010066
                     62,                 1.2007,                 1.9663,                 2.2375,                0.35484,                0.48941,                0.42731,                0.17256,                  1.334,                 2.1635,                 2.6788,              0.0010025,              0.0010025,              0.0010025
                     63,                 1.1826,                 1.9494,                 2.2035,                0.60356,                0.42579,                0.46702,                0.18149,                 1.2968,                  2.194,                 2.6085,             0.00099837,             0.00099837,             0.00099837
                     64,                 1.1768,                 1.9786,                 2.2119,                0.44046,                0.54511,                0.45214,                0.19481,                 1.2411,                 2.2171,                 2.5778,             0.00099425,             0.00099425,             0.00099425
                     65,                 1.1957,                  1.944,                 2.2208,                0.42952,                0.56714,                0.49007,                0.20608,                 1.2493,                 2.1243,                 2.5949,             0.00099013,             0.00099013,             0.00099013
                     66,                 1.1441,                  1.955,                 2.1747,                0.32363,                0.43036,                0.38483,                0.17121,                 1.3257,                 2.1748,                  2.664,               0.000986,               0.000986,               0.000986
                     67,                 1.1665,                 1.9347,                 2.2062,                0.46554,                0.48552,                0.45582,                0.19276,                 1.3421,                 2.0662,                 2.6744,             0.00098187,             0.00098187,             0.00098187
                     68,                 1.1698,                 1.9004,                 2.2095,                0.48011,                0.47964,                0.45224,                0.19216,                 1.3608,                 2.2088,                  2.622,             0.00097775,             0.00097775,             0.00097775
                     69,                 1.1159,                 1.8986,                 2.1899,                0.45747,                 0.4243,                0.45163,                0.19088,                 1.3065,                 2.1435,                 2.6312,             0.00097362,             0.00097362,             0.00097362
                     70,                 1.1442,                 1.8585,                  2.165,                0.46455,                0.49985,                0.46362,                0.17962,                 1.3198,                 2.1658,                 2.6737,              0.0009695,              0.0009695,              0.0009695
                     71,                 1.1062,                 1.8336,                  2.183,                 0.6134,                0.51075,                0.54678,                0.20789,                 1.3256,                 1.9189,                 2.6724,             0.00096537,             0.00096537,             0.00096537
                     72,                  1.121,                 1.8483,                 2.1783,                0.70967,                0.40971,                0.50073,                0.21298,                 1.2511,                 2.0139,                 2.5841,             0.00096125,             0.00096125,             0.00096125
                     73,                 1.0742,                 1.7697,                  2.118,                0.54982,                0.40995,                0.42096,                 0.1674,                 1.3754,                 2.2277,                 2.7099,             0.00095712,             0.00095712,             0.00095712
                     74,                 1.1214,                 1.7633,                 2.1549,                0.55899,                0.54266,                0.52747,                0.20463,                 1.3233,                 1.9585,                 2.6668,               0.000953,               0.000953,               0.000953
                     75,                  1.098,                 1.7793,                 2.1224,                0.57741,                0.53512,                0.53012,                0.22549,                 1.2992,                 1.9397,                 2.6322,             0.00094887,             0.00094887,             0.00094887
                     76,                 1.0937,                 1.7382,                 2.1113,                0.53657,                0.49116,                0.51933,                0.20746,                 1.3361,                 1.9012,                 2.6544,             0.00094475,             0.00094475,             0.00094475
                     77,                 1.0807,                 1.7144,                 2.0987,                0.49603,                0.47968,                0.47935,                0.18543,                 1.2861,                  2.048,                 2.6609,             0.00094062,             0.00094062,             0.00094062
                     78,                 1.0786,                 1.7125,                 2.0843,                0.44506,                0.47431,                0.46485,                0.18075,                  1.269,                 1.9859,                 2.6005,              0.0009365,              0.0009365,              0.0009365
                     79,                 1.0949,                 1.7512,                 2.1059,                0.37718,                0.52446,                 0.4647,                0.19058,                 1.3608,                 2.0499,                  2.684,             0.00093238,             0.00093238,             0.00093238
                     80,                 1.1008,                 1.7168,                 2.0833,                0.46777,                0.44546,                0.45963,                0.19276,                 1.2949,                  2.045,                 2.6157,             0.00092825,             0.00092825,             0.00092825
                     81,                 1.0639,                 1.7341,                 2.0717,                0.52241,                 0.4969,                0.51533,                 0.2018,                  1.337,                 2.0093,                 2.6911,             0.00092413,             0.00092413,             0.00092413
                     82,                 1.0833,                  1.701,                 2.1191,                0.44089,                0.52152,                0.40499,                0.17064,                 1.3127,                 2.1101,                  2.637,                0.00092,                0.00092,                0.00092
                     83,                 1.0733,                 1.7214,                  2.104,                0.58156,                0.44395,                0.49126,                0.19674,                 1.3563,                 1.9791,                 2.6718,             0.00091588,             0.00091588,             0.00091588
                     84,                 1.0661,                 1.6548,                 2.1031,                 0.5009,                 0.5256,                0.52036,                0.21087,                 1.4122,                 1.9035,                  2.716,             0.00091175,             0.00091175,             0.00091175
                     85,                 1.0964,                 1.6688,                 2.1185,                0.56072,                0.49334,                0.51943,                0.20919,                 1.3482,                 1.9066,                 2.7097,             0.00090763,             0.00090763,             0.00090763
                     86,                 1.0901,                 1.6826,                 2.1185,                0.54869,                0.50143,                0.49278,                0.19222,                 1.4749,                 1.9109,                 2.8185,              0.0009035,              0.0009035,              0.0009035
                     87,                 1.0604,                 1.6521,                 2.0957,                0.50626,                 0.5272,                0.45331,                0.17696,                 1.4218,                 2.1306,                  2.724,             0.00089938,             0.00089938,             0.00089938
                     88,                  1.056,                 1.5905,                 2.0499,                0.48359,                0.52197,                0.50156,                0.20347,                 1.3614,                 1.9672,                 2.7136,             0.00089525,             0.00089525,             0.00089525
                     89,                  1.047,                 1.6632,                  2.096,                0.63486,                0.61659,                0.58089,                 0.2352,                 1.3303,                 1.8491,                 2.6573,             0.00089112,             0.00089112,             0.00089112
                     90,                  1.052,                 1.6396,                 2.0565,                0.52262,                0.56551,                0.53382,                0.22828,                 1.3075,                 1.9153,                 2.6919,               0.000887,               0.000887,               0.000887
                     91,                 1.0556,                 1.6221,                 2.0491,                0.57347,                0.62941,                0.59257,                0.21362,                 1.3194,                 1.9436,                 2.6574,             0.00088288,             0.00088288,             0.00088288
                     92,                 1.0478,                 1.6312,                  2.049,                0.53119,                0.52313,                 0.4956,                0.18665,                 1.3806,                 1.9065,                 2.7246,             0.00087875,             0.00087875,             0.00087875
                     93,                 1.0305,                 1.5517,                 2.0478,                0.57441,                0.49659,                0.53752,                0.21179,                 1.3346,                 1.8584,                  2.693,             0.00087462,             0.00087462,             0.00087462
                     94,                 1.0364,                 1.5494,                 2.0801,                0.56952,                0.54135,                0.56539,                0.23395,                 1.3062,                 1.8432,                 2.6436,              0.0008705,              0.0008705,              0.0008705
                     95,                 1.0233,                 1.5576,                 2.0866,                0.47423,                0.62744,                0.56862,                0.23218,                 1.3367,                 1.7868,                 2.6706,             0.00086637,             0.00086637,             0.00086637
                     96,                 1.0297,                 1.5736,                 2.0605,                0.53323,                0.61774,                0.51065,                 0.2083,                 1.3706,                 1.8846,                 2.7615,             0.00086225,             0.00086225,             0.00086225
                     97,                 1.0146,                 1.5368,                 2.0481,                0.60951,                 0.4792,                0.51609,                0.18839,                  1.385,                 1.8944,                 2.7291,             0.00085813,             0.00085813,             0.00085813
                     98,                  1.014,                 1.5459,                 2.0387,                0.58688,                0.53162,                0.51755,                0.20509,                 1.4045,                 2.1141,                 2.7007,               0.000854,               0.000854,               0.000854
                     99,                 1.0071,                 1.5125,                 1.9991,                0.51192,                0.56843,                0.49401,                0.21272,                 1.3207,                 1.8852,                 2.6343,             0.00084988,             0.00084988,             0.00084988
                    100,                 1.0129,                 1.5133,                 2.0544,                0.75349,                0.54351,                0.57663,                0.23104,                 1.3077,                 1.7286,                 2.6707,             0.00084575,             0.00084575,             0.00084575
                    101,                 1.0001,                 1.4638,                 2.0241,                0.50822,                0.54766,                0.51446,                0.22094,                 1.3434,                 1.8072,                 2.6176,             0.00084162,             0.00084162,             0.00084162
                    102,                0.97612,                 1.4723,                 2.0056,                0.61394,                  0.502,                0.53788,                0.22398,                 1.2713,                 1.8027,                 2.5874,              0.0008375,              0.0008375,              0.0008375
                    103,                 1.0146,                 1.5003,                 2.0362,                0.59876,                0.53877,                0.54531,                0.23997,                 1.3344,                 1.8128,                 2.6646,             0.00083337,             0.00083337,             0.00083337
                    104,                 1.0071,                 1.5189,                 2.0468,                0.68514,                0.35729,                0.50238,                0.22461,                 1.3368,                 1.8445,                 2.6571,             0.00082925,             0.00082925,             0.00082925
                    105,                 1.0005,                 1.4864,                 2.0409,                0.55242,                  0.554,                0.55039,                0.24311,                 1.3243,                 1.7031,                 2.6684,             0.00082513,             0.00082513,             0.00082513
                    106,                 1.0171,                 1.4576,                 2.0069,                0.62805,                0.57364,                0.57906,                0.22406,                 1.4181,                 1.7479,                 2.8066,               0.000821,               0.000821,               0.000821
                    107,                 1.0303,                 1.5141,                 2.0211,                0.55874,                0.51495,                0.49819,                0.20719,                 1.3866,                 1.8447,                 2.6846,             0.00081688,             0.00081688,             0.00081688
                    108,                 1.0041,                 1.4208,                 1.9921,                0.52353,                0.57722,                0.58208,                 0.2373,                 1.3951,                 1.7273,                 2.7493,             0.00081275,             0.00081275,             0.00081275
                    109,                  0.991,                 1.4147,                 1.9766,                0.78913,                0.52989,                0.63508,                0.25921,                  1.391,                 1.7522,                 2.7348,             0.00080863,             0.00080863,             0.00080863
                    110,                0.98868,                 1.4102,                  2.005,                0.59199,                0.57514,                0.58216,                0.25099,                  1.348,                 1.6801,                 2.6953,              0.0008045,              0.0008045,              0.0008045
                    111,                0.99206,                 1.4291,                  1.975,                0.46548,                 0.6591,                0.55408,                 0.2374,                 1.3652,                 1.7723,                 2.6861,             0.00080038,             0.00080038,             0.00080038
                    112,                 0.9817,                 1.3956,                 1.9775,                0.52335,                0.58618,                0.50926,                0.20728,                 1.3998,                 1.7903,                 2.7332,             0.00079625,             0.00079625,             0.00079625
                    113,                0.96606,                 1.4033,                 1.9646,                0.58814,                0.52105,                0.58777,                0.24752,                 1.3879,                 1.7665,                 2.7332,             0.00079213,             0.00079213,             0.00079213
                    114,                0.97819,                 1.3886,                 1.9731,                 0.5978,                0.58707,                0.58306,                0.24121,                 1.3933,                 1.6017,                 2.7372,               0.000788,               0.000788,               0.000788
                    115,                0.96357,                 1.4322,                 1.9719,                0.67453,                0.49363,                 0.5711,                0.26592,                  1.298,                 1.6744,                 2.6925,             0.00078387,             0.00078387,             0.00078387
                    116,                0.97098,                 1.3997,                  1.942,                0.72278,                0.51326,                0.57856,                0.25537,                 1.3861,                 1.7113,                 2.7799,             0.00077975,             0.00077975,             0.00077975
                    117,                0.95074,                 1.3566,                 1.9762,                0.68148,                0.54797,                0.61168,                0.25703,                 1.4165,                 1.6409,                 2.7892,             0.00077563,             0.00077563,             0.00077563
                    118,                0.98738,                 1.4008,                 1.9669,                0.63087,                0.56831,                0.60013,                0.25548,                 1.3277,                 1.6562,                 2.6953,              0.0007715,              0.0007715,              0.0007715
                    119,                0.98544,                 1.3768,                 1.9939,                0.59876,                0.46699,                0.50598,                0.20811,                 1.4937,                 2.0421,                 2.9613,             0.00076738,             0.00076738,             0.00076738
                    120,                0.96832,                 1.3916,                 1.9507,                 0.7368,                0.56926,                0.61983,                0.25945,                 1.3672,                 1.6313,                  2.762,             0.00076325,             0.00076325,             0.00076325
                    121,                0.99502,                 1.3989,                 1.9668,                0.59508,                0.58207,                0.60478,                0.27496,                 1.3461,                 1.7363,                 2.6668,             0.00075912,             0.00075912,             0.00075912
                    122,                 0.9627,                 1.3681,                 1.9548,                0.53431,                 0.6462,                0.57227,                0.23805,                 1.3068,                 1.7247,                 2.6444,               0.000755,               0.000755,               0.000755
                    123,                 0.9472,                 1.3125,                 1.9036,                0.57517,                0.64116,                0.58967,                0.25683,                 1.3177,                 1.6667,                 2.6505,             0.00075088,             0.00075088,             0.00075088
                    124,                0.94056,                 1.3215,                 1.9645,                0.63284,                0.61324,                0.60424,                0.27678,                 1.3586,                  1.608,                 2.7143,             0.00074675,             0.00074675,             0.00074675
                    125,                 0.9581,                 1.3109,                 1.9493,                0.58713,                0.62723,                0.59908,                0.26325,                  1.417,                  1.726,                 2.8014,             0.00074263,             0.00074263,             0.00074263
                    126,                0.93674,                 1.2912,                 1.9327,                0.63255,                0.64392,                0.63791,                0.28622,                 1.3611,                 1.5799,                 2.7149,              0.0007385,              0.0007385,              0.0007385
                    127,                0.91265,                 1.2886,                 1.9148,                0.71374,                0.55559,                0.60914,                0.25588,                 1.4073,                 1.6283,                 2.7963,             0.00073437,             0.00073437,             0.00073437
                    128,                0.93215,                 1.2894,                 1.9305,                0.55286,                0.62688,                0.64968,                0.28967,                 1.3667,                 1.5756,                 2.7541,             0.00073025,             0.00073025,             0.00073025
                    129,                0.91778,                 1.2688,                 1.9221,                0.62206,                0.63742,                0.61481,                0.26874,                 1.4057,                 1.5138,                 2.8007,             0.00072612,             0.00072612,             0.00072612
                    130,                0.93376,                 1.2666,                 1.9236,                0.63593,                0.59003,                0.60196,                0.26883,                 1.4037,                 1.5999,                 2.7603,               0.000722,               0.000722,               0.000722
                    131,                0.93434,                 1.2853,                 1.9227,                0.64734,                0.65153,                0.65032,                0.27703,                 1.3449,                 1.5484,                 2.7083,             0.00071788,             0.00071788,             0.00071788
                    132,                0.91625,                 1.3033,                  1.905,                0.70718,                0.55082,                0.62889,                0.26185,                  1.489,                 1.5958,                 2.9453,             0.00071375,             0.00071375,             0.00071375
                    133,                0.94174,                 1.2782,                 1.9134,                0.66889,                0.63711,                0.64639,                0.26091,                 1.3472,                 1.6104,                 2.6792,             0.00070962,             0.00070962,             0.00070962
                    134,                0.90447,                  1.264,                  1.906,                0.66678,                0.61817,                0.64826,                0.28308,                 1.4074,                 1.5307,                 2.7604,              0.0007055,              0.0007055,              0.0007055
                    135,                0.93899,                 1.2696,                 1.9292,                0.62169,                0.65316,                0.62719,                0.28038,                 1.3903,                 1.5213,                 2.7827,             0.00070137,             0.00070137,             0.00070137
                    136,                0.91381,                 1.2345,                  1.939,                0.62884,                0.61993,                0.61731,                0.23814,                 1.5304,                 1.6073,                 2.9122,             0.00069725,             0.00069725,             0.00069725
                    137,                0.91291,                 1.2537,                 1.8842,                0.62574,                0.53014,                0.56347,                 0.2466,                 1.3655,                 1.5743,                 2.6647,             0.00069313,             0.00069313,             0.00069313
                    138,                 0.9215,                 1.2606,                 1.8988,                0.75225,                0.55592,                0.66242,                0.28387,                 1.3726,                 1.4926,                 2.7356,               0.000689,               0.000689,               0.000689
                    139,                 0.9207,                 1.2037,                 1.8806,                0.66861,                0.60723,                0.63093,                0.26359,                 1.4498,                 1.5062,                 2.8255,             0.00068488,             0.00068488,             0.00068488
                    140,                0.89414,                 1.2209,                 1.9286,                0.67121,                 0.5629,                0.58803,                0.26404,                 1.4529,                 1.5834,                 2.8061,             0.00068075,             0.00068075,             0.00068075
                    141,                0.88127,                 1.2274,                 1.8749,                 0.7246,                0.63058,                0.69002,                0.29235,                 1.3582,                 1.5174,                 2.7346,             0.00067663,             0.00067663,             0.00067663
                    142,                0.91407,                  1.264,                 1.9037,                0.73128,                0.62021,                0.66315,                0.26621,                 1.4061,                 1.4833,                 2.7618,              0.0006725,              0.0006725,              0.0006725
                    143,                0.91041,                 1.2394,                  1.916,                0.59447,                0.60504,                0.61248,                0.26642,                 1.4813,                 1.6074,                 2.8182,             0.00066838,             0.00066838,             0.00066838
                    144,                0.88812,                 1.2046,                 1.9095,                0.68435,                  0.586,                0.63619,                0.27966,                 1.3801,                 1.5845,                 2.7388,             0.00066425,             0.00066425,             0.00066425
                    145,                0.88401,                 1.1976,                 1.8811,                0.64773,                0.58676,                0.60542,                 0.2648,                 1.4649,                 1.5894,                 2.8472,             0.00066013,             0.00066013,             0.00066013
                    146,                0.91109,                 1.1825,                 1.8538,                0.65527,                0.64415,                0.60212,                0.26848,                 1.3512,                 1.5439,                 2.7174,               0.000656,               0.000656,               0.000656
                    147,                0.88069,                 1.1548,                 1.8978,                0.65845,                0.56455,                0.59173,                0.24488,                 1.4231,                 1.6059,                 2.7398,             0.00065188,             0.00065188,             0.00065188
                    148,                0.88032,                 1.2184,                 1.8728,                0.67768,                0.64099,                0.64838,                0.27443,                 1.3821,                 1.5826,                 2.6872,             0.00064775,             0.00064775,             0.00064775
                    149,                0.85174,                 1.1707,                 1.8704,                0.62335,                0.60025,                0.62743,                0.27087,                 1.4309,                 1.6087,                 2.7526,             0.00064362,             0.00064362,             0.00064362
                    150,                0.85817,                 1.1756,                 1.8269,                0.69263,                0.70391,                0.69565,                0.30156,                 1.3888,                 1.4442,                 2.7614,              0.0006395,              0.0006395,              0.0006395
                    151,                0.88342,                 1.2072,                 1.8559,                0.68716,                0.58997,                0.63312,                0.26541,                 1.4087,                 1.5248,                 2.7828,             0.00063538,             0.00063538,             0.00063538
