                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 1.0863,                 2.0853,                 2.3746,                0.44906,                0.46784,                0.50015,                0.19431,                 1.2663,                 2.2191,                 2.6502,             0.00096125,             0.00096125,             0.00096125
                     73,                 1.0687,                 2.0791,                 2.3456,                 0.4681,                0.48547,                0.49287,                0.19288,                 1.2215,                 2.2015,                 2.6352,             0.00095712,             0.00095712,             0.00095712
                     74,                 1.0657,                 2.0368,                 2.3331,                0.53283,                0.48439,                  0.521,                0.20312,                 1.2588,                 2.1204,                 2.6374,               0.000953,               0.000953,               0.000953
                     75,                 1.0663,                 2.0008,                 2.3149,                0.44815,                0.56676,                0.49041,                0.21152,                 1.1594,                 2.0614,                 2.5204,             0.00094887,             0.00094887,             0.00094887
                     76,                 1.0335,                 1.9611,                 2.2973,                0.47722,                0.54477,                0.54087,                0.22944,                 1.2252,                 2.0018,                 2.5721,             0.00094475,             0.00094475,             0.00094475
                     77,                 1.0589,                 2.0063,                 2.3134,                0.47367,                0.53729,                0.46029,                 0.1967,                 1.2196,                 2.1411,                 2.5788,             0.00094062,             0.00094062,             0.00094062
                     78,                 1.0743,                 2.0186,                  2.344,                0.45697,                 0.5229,                0.48723,                0.21365,                 1.2211,                 2.0257,                 2.5435,              0.0009365,              0.0009365,              0.0009365
                     79,                 1.0927,                 2.0173,                 2.3391,                0.56645,                0.54748,                0.55595,                0.24322,                 1.1316,                 2.0457,                 2.4936,             0.00093238,             0.00093238,             0.00093238
                     80,                 1.0258,                 1.9371,                 2.2798,                0.53522,                0.48631,                0.48132,                0.20146,                 1.3503,                 1.9925,                 2.7068,             0.00092825,             0.00092825,             0.00092825
                     81,                 1.0422,                 1.9096,                 2.2898,                0.49822,                0.50642,                0.52655,                0.22927,                 1.3348,                 2.0832,                 2.7052,             0.00092413,             0.00092413,             0.00092413
                     82,                 1.0553,                 1.8998,                 2.2834,                0.57216,                0.43518,                0.47645,                0.20751,                 1.2962,                 2.1546,                 2.6416,                0.00092,                0.00092,                0.00092
                     83,                 1.0236,                 1.8992,                 2.2683,                0.60431,                0.51097,                 0.5718,                0.23822,                 1.2816,                 2.1159,                 2.6032,             0.00091588,             0.00091588,             0.00091588
                     84,                 1.1046,                 1.9811,                 2.3139,                0.55587,                0.40852,                0.49553,                0.21161,                 1.2565,                 1.9983,                 2.6069,             0.00091175,             0.00091175,             0.00091175
                     85,                 1.0391,                  1.871,                 2.3054,                0.52165,                0.49313,                0.52207,                0.22764,                 1.3185,                 2.0688,                 2.6358,             0.00090763,             0.00090763,             0.00090763
                     86,                 1.0317,                 1.8618,                 2.2877,                0.49831,                0.57137,                0.54789,                0.23486,                 1.2893,                 2.1149,                 2.6121,              0.0009035,              0.0009035,              0.0009035
                     87,                 1.0809,                 1.9084,                 2.3058,                0.46035,                0.50904,                0.53694,                0.24498,                 1.2524,                 1.9177,                 2.5436,             0.00089938,             0.00089938,             0.00089938
                     88,                 1.0239,                 1.8338,                 2.2568,                 0.5256,                0.51877,                0.53226,                0.23121,                 1.2812,                 1.9667,                  2.619,             0.00089525,             0.00089525,             0.00089525
                     89,                  1.034,                 1.9128,                 2.2752,                0.66679,                0.46175,                0.51678,                0.23359,                 1.2884,                 2.0606,                 2.6254,             0.00089112,             0.00089112,             0.00089112
                     90,                 1.0196,                 1.8995,                 2.2405,                0.56801,                 0.5587,                0.54678,                0.23959,                 1.2874,                 2.0698,                 2.6092,               0.000887,               0.000887,               0.000887
                     91,                 1.0409,                 1.8773,                 2.2619,                0.48558,                 0.6168,                0.58307,                0.24228,                 1.3319,                 2.0227,                 2.6195,             0.00088288,             0.00088288,             0.00088288
                     92,                 1.0199,                 1.8253,                 2.2353,                0.56789,                0.55838,                 0.5578,                0.23137,                 1.3126,                 2.0065,                 2.6623,             0.00087875,             0.00087875,             0.00087875
                     93,                 1.0164,                 1.7927,                 2.2408,                0.57235,                0.61628,                 0.5933,                 0.2564,                 1.2871,                 1.8208,                  2.634,             0.00087462,             0.00087462,             0.00087462
                     94,                 1.0387,                 1.8241,                 2.2682,                0.72564,                 0.4626,                0.53522,                0.23795,                 1.2909,                 2.0136,                 2.6057,              0.0008705,              0.0008705,              0.0008705
                     95,                 1.0011,                 1.7649,                 2.2125,                0.46978,                0.57851,                0.51995,                0.22332,                 1.3253,                 1.9711,                 2.6032,             0.00086637,             0.00086637,             0.00086637
                     96,                0.98736,                 1.7899,                 2.1898,                0.60093,                0.55756,                0.55427,                0.24327,                 1.2792,                 1.9329,                 2.6049,             0.00086225,             0.00086225,             0.00086225
                     97,                 1.0354,                 1.7493,                 2.2107,                 0.5903,                0.55013,                0.57147,                0.25091,                 1.3079,                 1.9283,                 2.6222,             0.00085813,             0.00085813,             0.00085813
                     98,                 1.0202,                 1.8069,                 2.2211,                0.55683,                0.56543,                 0.5718,                0.23851,                 1.3406,                 1.9062,                 2.6975,               0.000854,               0.000854,               0.000854
                     99,                0.99478,                 1.6991,                 2.2249,                0.62307,                0.60726,                0.59831,                0.24713,                 1.3877,                 1.9347,                 2.7529,             0.00084988,             0.00084988,             0.00084988
                    100,                 0.9807,                 1.7285,                 2.2013,                0.54363,                0.57133,                0.54818,                0.23811,                 1.3732,                 1.9574,                 2.6598,             0.00084575,             0.00084575,             0.00084575
                    101,                0.96966,                 1.7112,                  2.172,                0.60876,                0.57711,                0.57028,                0.24034,                 1.3351,                 1.9909,                 2.6148,             0.00084162,             0.00084162,             0.00084162
                    102,                0.97141,                  1.729,                 2.1762,                0.58594,                0.53581,                0.56869,                0.24585,                 1.2202,                 1.8264,                  2.531,              0.0008375,              0.0008375,              0.0008375
