                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.3179,                 1.0204,                  1.261,                0.60794,                0.59732,                 0.5412,                0.24093,                 1.9937,                 1.3728,                 1.7054,               0.009406,               0.009406,               0.009406
                     63,                 1.2862,                0.97278,                 1.2494,                0.54613,                0.54998,                0.51108,                0.22983,                 1.9456,                 1.3883,                 1.6756,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.3047,                0.97938,                 1.2628,                0.70821,                 0.4922,                0.54093,                0.23903,                 1.9584,                 1.3112,                 1.7923,              0.0093862,              0.0093862,              0.0093862
                     65,                  1.272,                0.94267,                 1.2375,                0.64991,                0.53398,                0.50522,                0.23141,                 1.9343,                 1.3673,                 1.7659,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.2804,                0.94047,                 1.2379,                 0.6033,                0.63128,                0.55643,                 0.2462,                 2.0109,                 1.4258,                  1.762,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.2609,                0.96055,                 1.2389,                0.66476,                0.53365,                0.56884,                 0.2401,                 2.0459,                 1.2968,                 1.8124,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.2553,                0.94461,                  1.224,                0.68515,                0.49894,                0.61201,                0.27278,                 2.0713,                 1.5176,                 1.7963,              0.0093466,              0.0093466,              0.0093466
                     69,                 1.2579,                0.93159,                 1.2319,                0.57828,                0.52879,                0.56428,                0.25259,                 1.9555,                 1.8551,                 1.7011,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.2195,                0.90116,                 1.2154,                 0.6526,                0.54188,                0.58658,                0.24866,                 2.0612,                 1.5404,                 1.8603,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.2596,                0.92342,                 1.2203,                0.49367,                0.58791,                0.48193,                 0.2326,                 2.0254,                 1.5781,                 1.7921,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.2517,                0.92608,                 1.2208,                0.61861,                0.63449,                0.62175,                0.26149,                 2.0433,                 1.2603,                 1.7059,               0.009307,               0.009307,               0.009307
                     73,                  1.206,                0.90706,                  1.193,                0.73243,                0.56972,                0.59536,                0.27175,                 2.0407,                 1.3406,                 1.8628,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.2424,                0.93392,                 1.2188,                0.57509,                0.60949,                0.49799,                0.21688,                 1.9771,                 1.4494,                   1.74,              0.0092872,              0.0092872,              0.0092872
                     75,                 1.2065,                0.88683,                 1.1855,                 0.5336,                0.48774,                0.51233,                0.23654,                 1.9436,                 1.3266,                  1.722,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.2386,                0.88585,                 1.1996,                0.54012,                0.59099,                0.50882,                0.21663,                 1.9452,                 1.3152,                 1.7152,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.2059,                0.86124,                  1.191,                0.66968,                0.54528,                 0.5448,                0.21706,                 2.0148,                 1.2812,                 1.7943,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.1977,                0.86479,                 1.1848,                0.65027,                0.58788,                0.59032,                0.24766,                 2.0129,                 1.2905,                 1.7224,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.2252,                0.89445,                 1.2063,                0.61504,                0.51239,                0.55851,                0.22848,                 2.0451,                 1.4397,                 1.7651,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.2144,                0.87858,                  1.188,                0.56111,                0.59251,                0.58573,                0.26392,                 2.0144,                 1.3765,                 1.7639,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.1907,                0.85655,                  1.196,                0.63419,                0.53726,                0.55836,                0.25797,                 2.0215,                 1.5916,                 1.8232,              0.0092179,              0.0092179,              0.0092179
                     82,                 1.1975,                0.86774,                 1.1895,                0.59414,                 0.6553,                0.58003,                0.27751,                 1.9375,                 1.3116,                 1.6868,               0.009208,               0.009208,               0.009208
                     83,                 1.1871,                0.87364,                  1.184,                0.72411,                0.51928,                0.57322,                0.26452,                 1.9318,                 1.3133,                 1.6176,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.1677,                0.83168,                 1.1775,                0.70182,                0.44161,                0.51029,                0.22354,                 1.9512,                  1.579,                 1.7342,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.1777,                0.83835,                  1.168,                0.57594,                0.60312,                0.50826,                0.22701,                 1.9537,                 1.3264,                 1.7126,              0.0091783,              0.0091783,              0.0091783
                     86,                 1.1715,                 0.8158,                 1.1686,                0.66079,                0.60504,                0.55984,                0.25575,                 2.1123,                 1.2947,                 1.8654,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.1986,                0.84531,                 1.1872,                0.65347,                0.52006,                 0.5577,                0.24241,                 2.0286,                 1.4899,                 1.8677,              0.0091585,              0.0091585,              0.0091585
